x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4
1.2916759932694941,0.5929241825092834,2.186896168079342,1.1888014542984708,0.6167625016217126,1.4127308232588431,0.40584699334291485,0.6031786283288568,2.2369444271347394,0.0457355454382922,-0.2842015604434409,-1.1061709044245487
0.6010726000936212,-0.6648629215864517,-0.7249247469946831,1.0329432269496177,0.09203900788834052,-1.0670010010934612,0.9860154714085777,0.23726310112697072,-0.8835256975486048,1.0871384834910776,0.5702354221662824,2.3939045137190194
1.0272526725432771,-0.523914614575687,0.9449224134956777,0.7865837197496474,0.33645905203582305,0.41530208560174486,0.14989606384598725,0.5096703698543051,-1.0674159870392708,1.1450209140108285,0.9996542929746185,0.9887611472148015
-1.399512635263437,0.21856202182646842,-0.7540701162600842,-0.7838471179847766,0.4068444844079631,-0.6884031217913402,0.4747298903940177,0.09331067746481198,0.8475247350186703,1.2392074598588771,0.26917122740171956,2.2993211077480815
0.738920437394309,0.8083534038815292,0.8413610012350374,0.7738784718730933,-0.34735478947032217,-0.8251386059591215,0.9260170895605344,-0.02659068716327223,-0.45184205286589263,1.1219896710136992,-0.051160717127279653,-0.6809152489438364
-1.2414974349870505,-0.15518004491433124,-1.0152708564691815,0.5242009850880007,0.1314483628801148,0.7680649432981457,-0.17581925009038504,0.3574602028658622,-0.9965831330381998,-0.9377048268776202,0.11014193503246805,-0.5284246086954654
1.1251464261738973,0.0920619036646611,0.10557660945324754,1.187260759350233,0.9076285360168235,2.2424728031254757,0.8042745229200047,0.18200128300524457,-0.7385048043248195,1.030524860575758,-0.11151016754557153,-0.671418271724201
-1.0992116330428932,0.5200335706114013,-0.8724737155205315,1.094033928126288,-0.10963939182204535,0.42072933858039896,1.2257580992519046,-0.04781125584971685,1.0379927902480985,-1.3061884969901298,0.22074284452100232,-0.9498137399500428
0.30079640163075777,-0.43460486908391904,-0.7441972667125198,-0.36519117002846657,0.5251641324885682,-0.7934851951959385,0.06929148330943455,0.6315665289943186,-0.8937801433681778,-0.6835960533838182,1.0441903938808395,0.7115419494974287
0.694950052961342,-0.05198496507482003,-0.9885028319783999,0.5141249355255917,-0.09706674865001458,-0.9805074360891219,-0.5341839410598845,-0.0003254157608629238,-0.23035880663821695,0.3243704653248206,0.4406777638749995,-1.146550467937908
-1.35756280309076,-0.48870568054805663,-1.1314449795104138,-1.3563645907966504,-0.12458937976869489,-0.9589272129163091,-0.7788606087002934,0.06298331374686217,-0.8798442475143937,-0.32776802363250157,0.7844988669275395,-0.8987676066433417
-1.4987524697435703,-0.5189891606947252,-1.1754811893003025,-1.2996670167014885,-0.3747848834930402,-0.9806743844581258,-1.2402648790284603,0.15448723780268436,-0.6669783990993712,-0.4909490834412156,-0.1432475294885962,0.354400274579719
-0.7087966711873213,-0.401997467640713,0.4461970737743086,-0.47069681529499496,0.5604970853046016,-0.7279107378231573,-0.027823813926286328,0.015029064234116707,0.06489367690364212,-0.40632534016972355,-0.5069135466669867,-0.7496903450480956
1.0271925711304357,-0.8864291650032889,-1.2814037284940007,-0.33159925020347625,-0.21584717422907107,-0.9660687871469658,0.5219152234186643,-0.5780822053874262,-0.8730699596955467,0.9668822343300246,-0.8105477923235331,-1.213616012743565
-0.917144419741752,-0.32582131184082974,-1.0903184412945968,-0.5923477988302424,-0.364174599149818,0.27655558908047473,-0.1423942786343987,-0.13807213004946828,-0.604028370087335,0.0827513378138873,-0.21699196304509927,0.5418107896796727
-1.511105695059196,-0.30456544549922426,-0.11532851842233338,-1.1683149019410815,-0.6184207473015433,0.6749001214684025,-1.4409024749069403,-0.830969870810798,1.3115152740803806,-1.368198845182343,-0.4276760347749079,-0.3791384231412951
-0.5023607199556578,-0.5686243417856723,-0.6918098225097045,0.3326730462130658,-0.7763911100159686,-0.6835473092300206,0.9800644775465905,-0.013335940655024525,0.8149850669137457,0.8291307500880193,-0.27991146435537484,1.7429833168694073
-0.4182502236700184,-0.5045266619855677,-0.8611651099995314,0.33197281705392856,-0.619864135200419,-0.806804813070428,0.5491860009978184,-0.48083430344718203,-0.4920508520475271,0.9083949737191388,-0.8587891930309659,-1.3660227018120925
-1.1646468077763907,-0.5263196250800265,0.07075881160442732,-1.1279992558032848,-0.45032663549070784,-0.10166737188439612,-0.7675367393284135,-0.7940485235125252,-0.011333994392962232,0.14251122199192467,-0.2539161723154121,-0.9509518508313115
-1.258668313236795,-0.6668672560051812,0.26622005405309945,-1.4165528167900183,-0.499565910449445,-0.6630260157120342,-1.0519022812298433,-0.5042347408374805,-0.8776510229410195,0.6559738097382984,-0.5643456935857666,-0.7394196813869622
-0.8327668060657061,-0.18958285681734177,0.37222559043595993,-0.6878146001708825,-0.653400723565968,-0.638852845870916,-0.3519163897159384,-0.511253250270414,-0.8826880937315438,0.23017914952337198,-0.3845833217675625,-1.1759085771249524
0.022390439507435078,0.9453474195235959,-0.6973668182208432,0.8789586372963311,0.2749943865125835,-0.6347001244407733,0.34467520295844256,-0.008192976899017435,-0.7336394518566993,-0.7859468514715086,0.8985951982676802,-0.9811456558540583
-1.327960472289628,-0.28677638128882454,-0.7135350522658821,-1.2287578434460158,0.08618722905707588,-0.7504449516759943,-1.30660157495458,-0.6242896979650483,-1.252851741431575,-1.034852559796462,-0.2922103122022388,-0.9288240370081646
