x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3
-0.00410131778385129,0.0018091789581339097,0.04829881075588578,-0.0040548039772078884,0.001837171993964853,0.048343679379657556,-0.004082871794078451,0.001822415202146582,0.04833555317335222
-0.003931016429624215,0.001960336366218361,0.048873652607441774,-0.004058842153347347,0.0018343303144593075,0.048354098871177885,-0.004084018436685951,0.0018202465519976132,0.048320098425164174
-0.004090599168172478,0.0018179034127561986,0.04832583163820167,-0.004181607693389551,0.0017280166031334197,0.04794818738812261,-0.004001534949985515,0.0018406867028269748,0.04805273128151083
-0.004090748730251717,0.001818127755875057,0.048329969522393955,-0.004089876284789488,0.0018158344706600557,0.04830668769205905,-0.004054828904221094,0.001832485715482024,0.04828888980462959
-0.004360184816001195,0.001539518529265573,0.047091520725253494,-0.01318696482750262,0.01794969420651306,0.24570103808422672,-0.004114653735916787,0.0017882651940536237,0.04817938543561326
-0.004085165079293452,0.001819972354852341,0.04832308966674895,-0.004070258725395943,0.0018274006047878898,0.04832490933871303,-0.004089876284789488,0.0018169811132675564,0.04831765557786992
-0.004091322051555468,0.0018129927911545102,0.04828956283398616,-0.00408705953229715,0.0018170309672939696,0.048305815246596814,-0.004083918728633125,0.0018204459681032655,0.04832126999478487
-0.004117944101660052,0.001786046689878242,0.048177117077411465,-0.00405919113153224,0.0018479404636700778,0.048482522843217975,-0.00408561376553117,0.0018193990335485907,0.04831865265839819
-0.004018609954031993,0.00189365660589087,0.04867909726936474,-0.04484818514088032,-0.061137113039334834,-0.32599111086402605,-0.004080802851982309,0.001821667391750386,0.048319624811913243
-0.0040931915775459585,0.0018163080839109797,0.048323987039224386,-0.004134894470640497,0.0017073770361984058,0.04754795926407842,-0.004064326096252785,0.0018307408245575663,0.04832790058029782
-0.004120686073112771,0.0017571812085850702,0.047921515483991615,-0.004096731213421287,0.0018300179411745764,0.04850420934470766,0.04186224997002898,0.05393298441275932,0.2937999036434056
-0.004090175408947967,0.001812843229075271,0.04828577392797877,-0.0041275908557709805,0.001752918689326752,0.04792921793107244,-0.00405896678841338,0.001833383087957459,0.0483244107984489
-0.004036557403540702,0.001871720834269116,0.04857273370401244,-0.004010807798898347,0.0019016332501169625,0.048713870452787855,-0.0040462041576516325,0.0018360253513573519,0.04826869892393229
-0.004060611971285011,0.0018312144378084903,0.04831112470040981,-0.004089377744525356,0.001818850639258047,0.04833114109201467,-0.0040816005164049166,0.0018185016610731556,0.04829185611920116
-0.004163361119722365,0.0018562162320546484,0.0490959766382309,-0.004089377744525356,0.0018154605654619577,0.04830112896811399,-0.00408244803485394,0.001821293486552288,0.04832246649141879
-0.004067890659141321,0.0018287217364878366,0.04832603105430733,-0.004011057069030412,0.0019039514623451705,0.048735831151422826,-0.004088405591010303,0.001818127755875057,0.04832136970283771
-0.25870084527279735,-0.2863606789316523,-1.5284312420988029,-0.004088729642181987,0.0018193741065353846,0.04833026864655243,-0.0040932165045591655,0.001810849068018748,0.04828111257650914
-0.00403605886327657,0.0019359577473023666,0.04918800717098944,-0.004013425135285034,0.001886352991021354,0.04859997892944719,-0.004088629934129161,0.001819448887575004,0.0483301190844732
-0.004226900076385832,0.0016719557504319138,0.04765985662636257,-0.004021850465748844,0.0018910143424909769,0.04866852821576517,-0.004064774782490505,0.0018424066667382263,0.04846729243814878
-0.004105256251937922,0.0018351778329083299,0.04850159200832098,-0.00402519068551852,0.0018946536864191317,0.04872000249803667,-0.004089253109459325,0.0018185016610731556,0.04832730233198086
-0.004087433437495248,0.001818003120809025,0.04831561156278699,-0.004084217852791604,0.001827824364012401,0.048441841957664905,-0.004113756363441353,0.0017895364717271573,0.04818910697076381
-0.004100968805666396,0.0018042434095190151,0.048258728118649674,-0.0041283137391539704,0.0017883399750932435,0.04823833782184672,-0.004082398180827526,0.001829768671042511,0.048447400681609964
-0.00404794904857609,0.001827226115695444,0.04820363941946322,-0.004092069861951663,0.0018166072080694588,0.04832291517765651,-0.004080254457691765,0.0018085557828037466,0.048199576316310555
-0.004093789825862915,0.001830516481438707,0.048494338247477876,-0.004095210665615688,0.0018038445773077105,0.048227793695260354,-0.004133423776861312,0.0017569319384530047,0.047989641011085084
-0.004069585696039366,0.0018275750938803355,0.04832373776909232,-0.004076191354539098,0.0018240853120314203,0.04832069667348113,-0.004088405591010303,0.0018167816971619041,0.048309728787670245
-0.0043334879848569915,0.0015549982044668338,0.047130631208974545,-0.004060686752324632,0.001830690970531153,0.048306961889204324,-0.004222662484140721,0.0017048594078645446,0.04792665044871216
-0.004046129376612013,0.0018577866338866603,0.04850371080444353,-0.004065298249767842,0.001830690970531153,0.0483347056549032,-0.0041195394305052705,0.0017842519449273713,0.048165002548993086
-0.004086710554112258,0.0018186761501656013,0.048317755285922755,-0.004062157446103817,0.0018304417003990876,0.048311174554436224,-0.004140253778479902,0.0017660552252865979,0.04809969377439195
-0.00409354055573085,0.001815510419488371,0.04831885207450384,-0.0040562248169606595,0.0018344050954989272,0.04836137755903419,-0.004079182596123882,0.0018218418808428317,0.048315412146681336
