x_1,y_1,z_1,x_2,y_2,z_2
0.9510016374435192,0.016950855477421645,-0.11860442115673742,0.4772825583113471,0.10338880754923252,-0.24343805209589675
0.9504965441692339,0.017004113611785054,-0.11445887669806298,0.47470898781856047,0.10323418715914517,-0.2355661562361182
0.9484074508987209,0.017318508404962574,-0.10654746673859572,0.47222475355115767,0.10362761015170069,-0.2276805163416653
0.9454164053526986,0.017766907536215792,-0.09650401340025772,0.4698264195004701,0.10337678151889235,-0.2201247332793983
0.9442670604530496,0.017471410790715625,-0.09059579649458804,0.4678318164683437,0.10357091600866863,-0.21447078101520578
0.9425335940797374,0.017825319683582086,-0.0845071891338165,0.4662409444547787,0.10343003965325576,-0.21083891985248826
0.9425215680493972,0.017323662417965457,-0.08292662514625704,0.4634715214678815,0.10323590516347947,-0.20584124524399927
0.9421264270525074,0.016490430315828364,-0.07928789196620212,0.46122952581161547,0.1029593064656566,-0.20005844265473405
0.9411969867076494,0.014913302336937717,-0.07614738004309585,0.4601523370940072,0.10298507653067113,-0.19833872031609623
0.9370531602533092,0.013834395614995165,-0.06573111976421364,0.45867657137084045,0.10297992251766824,-0.19482196544377706
0.9329144878119722,0.011181796922830556,-0.058561887677165636,0.45847212885505834,0.10287856026194436,-0.19321047737820018
0.9298942361922667,0.009065215582968744,-0.05213311545820165,0.4574499162761478,0.10301943661735724,-0.18993252510834902
0.9273052036604714,0.007737198232552089,-0.04746014366889595,0.4564706538055949,0.10290776633562754,-0.18769911947375473
0.9224380973813897,0.005069137501378773,-0.03788570551382309,0.45543297918767556,0.10291120234429613,-0.1854828938825035
0.9170074856806563,0.0027773197194179144,-0.02909124132652341,0.45349678830291545,0.10290776633562754,-0.1821396574479488
0.912459928207755,-0.00018108374425257479,-0.021219345466744866,0.44939075794393013,0.10326682924149694,-0.17230408263406138
0.907189090910112,-0.0024952355825594297,-0.01165521533767766,0.4451558772598721,0.10308128477339212,-0.16620516724728374
0.9029284401610393,-0.00566323557501508,-0.0044619311899487535,0.4438158338791154,0.10290776633562754,-0.16227609133473164
0.9009991212936166,-0.0070565370901350954,0.0004068930934670867,0.44108592499190713,0.10250918933006908,-0.15666165317022784
0.8980750779166321,-0.009963400423776636,0.006799587221410608,0.43896075363037373,0.10223430863658056,-0.1527531933096875
0.8930241451737797,-0.012186498032365378,0.01659049392260581,0.43731318747377673,0.10110729779327748,-0.1502208549209243
0.888122678808012,-0.014316823406901658,0.027726598017561166,0.4344870703438475,0.10011772729671864,-0.14496719766662425
0.8851453772966641,-0.01638186461673441,0.03301289735421298,0.43197706601143016,0.09945801363234613,-0.14178888964816316
0.8824704445481535,-0.018281977410474104,0.03897093638557747,0.4295014217656988,0.09917969693018897,-0.1386741477900708
0.8772580193978767,-0.01950004248349524,0.04899033766323546,0.4276940812060116,0.09848905918779899,-0.13643730614680782
0.870879069304608,-0.022360519700110548,0.0592347975086871,0.4246119814302711,0.09707514162066722,-0.133149045850951
