"group","indiv","event","time","type"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",112.7051,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",116.3678,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",120.981199999999,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",125.191199999999,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",130.719899999999,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",140.409900000001,"Regular"
"18","900200000206691","ch1MPI_2020-01-29_10-38-08_0000185.wav",147.1892,"Regular"
"18","982126058484287","ch1MPI_2020-01-29_10-38-08_0000185.wav",149.041899999999,"Regular"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",11.4401889999997,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",11.9488559999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",14.8801999999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",23.2975439999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",30.4788999999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",34.5388999994977,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",35.4582329999998,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",40.2289109999998,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",42.9429219999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",43.6395889999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",46.1222559999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",48.2249329999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",50.8862669999997,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",56.7436109999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",58.5616220000034,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",62.5976219999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",64.9496329999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",66.1316329999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",69.3603109999998,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",73.5383109999998,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",76.6889890000034,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",78.9909890000034,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",81.8709999999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",82.4363329999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",84.4683329999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",87.4403439999998,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",91.0356779999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",95.5343559999997,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",99.7630329999998,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",104.072378,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",104.932378,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",108.111722000004,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",112.129056,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",114.209733,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",117.493066999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",119.505078,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",123.325078,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",130.6031,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",134.803766999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",137.358444,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",139.507778,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",141.081789,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",143.929121999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",146.216467,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",147.5898,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",151.011800000004,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",153.396477999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",157.388488999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",163.3745,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",168.229833,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",170.889178,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",174.031855999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",176.506522,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",179.683867,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",184.707199999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",188.439878000003,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",189.611211,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",192.195221999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",196.073899999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",199.478566999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",203.483244,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",206.688577999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",208.037921999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",210.088589,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",213.325266999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",216.2966,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",218.548610999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",224.478622,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",229.141967,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",233.703967,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",237.349310999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",239.877310999497,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",244.334655999999,"Artificial"
"GM26","982126057846249","ch1MPI2021-01-22_11-44-14_0000188.wav",249.186,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",252.529343999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",255.982010999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",260.713356,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",266.728033,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",269.947378,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",272.372711,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",283.766067,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",295.476766999999,"Artificial"
"GM26","982126051278564","ch1MPI2021-01-22_11-44-14_0000188.wav",304.695443999999,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",32.8809219999997,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",41.8482779999998,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",50.4396329999997,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",53.5349669999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",56.9343109999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",61.1683219999997,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",65.6569999999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",70.0563439999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",84.6623779999997,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",89.2057329999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",91.5597329999998,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",103.209767,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",104.242432999999,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",122.986477999999,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",128.505167,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",139.333856,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",147.961210999999,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",168.9166,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",179.645288999999,"Artificial"
"GM30","900200000206691","ch1MPI2021-01-22_13-25-34_0000192.wav",186.402643999999,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",193.648,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",223.750066999999,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",232.153422,"Artificial"
"GM30","982126057846215","ch1MPI2021-01-22_13-25-34_0000192.wav",260.414832999999,"Artificial"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",19.5435999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",22.6349999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",32.5949999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",34.0876999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",42.4930999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",45.3210999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",47.6184999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",52.1284999999997,"Regular"
"1","982126051278491","ch1MPI2020-01-25_10-29-50_0000146.wav",52.8824999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",58.5365999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",61.5285999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",65.7033000000015,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",68.4045999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",72.8785999999998,"Regular"
"1","982126051278491","ch1MPI2020-01-25_10-29-50_0000146.wav",74.5765999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",76.1046999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",80.4326999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",83.8493999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",86.5020999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",90.7087999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",98.1247999999998,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",98.9674999999997,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",101.5828,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",103.536800000002,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",105.624200000001,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",107.891500000001,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",111.718199999999,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",115.464299999999,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",117.172300000001,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",119.974999999999,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",124.756299999999,"Regular"
"1","982126052945890","ch1MPI2020-01-25_10-29-50_0000146.wav",128.695699999999,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",15.3534999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",18.8395999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",26.0835999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",33.3115999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",35.9255999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",42.3562999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",46.8609999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",49.9409999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",55.9856999999998,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",59.4109999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",64.7657000000015,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",69.3684000000015,"Regular"
"9","900200000279415","ch1MPI2020-01-25_11-37-47_0000150.wav",70.8429999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",73.5436999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",77.6416999999998,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",81.2623999999998,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",84.3896999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",87.0477999999998,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",89.5050999999997,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",92.1003999999998,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",94.1903999999998,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",98.7744999999997,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",102.537099999999,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",106.911199999999,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",110.8758,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",113.6185,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",117.269899999999,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",120.5905,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",122.2652,"Regular"
"9","982126058484290","ch1MPI2020-01-25_11-37-47_0000150.wav",128.824600000002,"Regular"
"9","900200000279519","ch1MPI2020-01-25_11-37-47_0000150.wav",132.2999,"Regular"
"A2021","982126058484282","ch1MPI2021-01-24_11-26-19_0000209.wav",29.5882559999998,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",33.8662670000034,"Regular"
"A2021","982126057845083","ch1MPI2021-01-24_11-26-19_0000209.wav",45.1229669999997,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",72.0963890000033,"Regular"
"A2021","982126058484282","ch1MPI2021-01-24_11-26-19_0000209.wav",96.9051219999997,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",105.363822,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",113.965843999999,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",126.362544,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",136.711244000003,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",160.289322,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",175.007366999999,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",216.494821999999,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",227.468188999999,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",235.717544,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",240.130899999999,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",245.318911,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",261.496289,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",270.014322,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",274.497,"Regular"
"A2021","982126052945887","ch1MPI2021-01-24_11-26-19_0000209.wav",311.250444,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",13.1981889999998,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",21.1868669999998,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",26.0248669999998,"Regular"
"B2021","982126052945877","ch1MPI2021-01-20_11-13-32_0000166.wav",30.0282109999998,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",31.8242109999997,"Regular"
"B2021","982126052945877","ch1MPI2021-01-20_11-13-32_0000166.wav",33.3055439999997,"Regular"
"B2021","982126052945877","ch1MPI2021-01-20_11-13-32_0000166.wav",37.2068779999997,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",38.4815559999997,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",39.3915560000016,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",44.9048889999998,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",46.5968999999997,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",50.1535669999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",51.6162330000016,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",55.3069109999998,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",56.5109109999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",57.5315779999998,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",60.6835779999998,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",63.7389219999997,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",64.9035889999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",67.5715889999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",71.9755999999998,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",73.4662669999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",75.5869329999997,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",76.1929329999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",78.0135999999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",80.2762779999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",83.6896109999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",87.3549439999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",88.3222889999998,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",89.8449559999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",91.3302889999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",92.5656219999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",94.2442890000015,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",97.1556329999998,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",98.6002999999997,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",101.570966999999,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",102.881633,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",105.362311000001,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",107.428978,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",110.113644,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",111.810311000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",113.196321999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",116.566322,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",121.125656000001,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",123.552332999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",126.439000000001,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",128.748332999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",129.998344000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",132.125011,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",135.701678000001,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",136.627677999999,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",137.132343999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",139.685689,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",141.487022,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",142.635021999999,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",146.957699999999,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",148.935699999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",149.755033,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",151.146366999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",153.2057,"Regular"
"B2021","982126051278512","ch1MPI2021-01-20_11-13-32_0000166.wav",159.627711000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",160.885711,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",162.429711000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",167.071722,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",171.308399999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",175.095067,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",178.999067000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",183.286411000001,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",185.836410999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",188.844421999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",191.867756,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",193.259089,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",202.101100000002,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",202.764432999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",204.531099999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",207.632444,"Regular"
"B2021","982126051278548","ch1MPI2021-01-20_11-13-32_0000166.wav",209.048444,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",209.345777999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",211.105111,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",214.062455999999,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",215.753789,"Regular"
"B2021","982126052945900","ch1MPI2021-01-20_11-13-32_0000166.wav",217.997121999999,"Regular"
