x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5
1.104830011219077,-0.6818103964498781,-0.6729261865189251,0.7460576459043079,-0.7859961538103004,-1.16818264449438,0.4007256890051416,-0.6927526503212247,-0.7800512195203209,-0.25310767655825295,-0.7110025040274246,-0.6695320047469617,-1.009933628182269,0.24894899094154543,1.832088709793482
-0.7779697931394266,-0.7175320152611244,-0.5429869217966861,-0.6526914016717378,-0.6792754818142288,-0.7118949467365616,0.44049551288105293,-0.03364880665434422,1.753253630460027,0.6305650970995575,0.30104723046841814,-0.5645773488082337,-1.2636165505565349,-0.7548680147527174,-0.812268376285425
-0.09482638137193272,-0.7383029985687011,-1.0737337163417044,-0.45502320022818443,-0.7872934787023822,-1.2505895793748647,-1.118196692346376,-0.8214481986179971,-1.539925195389015,1.0435662555715242,-0.5715959841009872,-0.024214727022969118,0.9712055473346792,-0.004426065667303469,1.030413914999408
1.2944569426703896,-0.8650563887035383,-0.09107061157369767,1.0977414402621073,-0.7963180811393884,0.3112976904628151,0.8535318997739382,-0.6641992493316333,-0.3345510769159028,1.4109665206703488,-0.2947633941719156,-1.113877267813446,-0.7635935340637748,0.19606959947256936,0.20000191875877693
-0.3644095749441898,-0.49209769145198173,1.3338255826761665,0.3683461751697183,0.15476963679242015,-0.786334131807592,0.9367536833469698,-0.5034443063286522,0.3430737261312018,0.4359709582987521,-0.40905664499496613,1.1896157441410304,0.17601431366006337,-0.6095032966796483,1.2263023153513455
0.40354549434908743,-0.3674564749017733,0.07382596839290656,0.4216896627925323,-0.22386389956794644,1.467258587751225,1.0131564699665812,-0.6408964147293565,0.4820023648695284,0.7124053139043984,-0.7023960476300148,0.6819757303775247,0.18346895386048934,-0.6620717590422576,0.8969579348672285
-1.12600821176741,-0.8530235854541965,-1.469044080830742,-1.5674126675224462,-0.6780271703773382,0.6681661893775162,0.7878140463859215,0.3105160173430911,0.8251608813650777,0.90853878153229,-0.3916890334822006,-0.2824742807756766,-0.9001756536348423,-0.91558772933478,-1.5397950033986638
-0.676433825700257,-0.7203089338317781,-1.220873640494966,-0.4451056339044206,-0.732677172915082,-0.22015673584152173,-1.570350411492945,-0.8321622335886116,-0.023525475309348565,-0.5640658846639203,-0.049423480873408754,0.5640937756322222,-0.8131032504883832,-0.15298278500967372,-0.6483643187864345
0.22270422474072604,-0.6403036582556427,-0.4774712489113311,0.24800435764202794,-0.5703997494602369,0.4267442891533242,1.3626836722959852,-0.6946243516413235,-1.2299074329548207,0.9211199228115788,0.6223901643926364,1.1206630027104207,-0.5205802282163561,-0.8344045991635907,-1.343604863963208
1.3619300904224265,-0.7996157676714446,-0.8523430025858034,0.99057045714647,-0.16123083051600084,-0.7004840016999534,0.1807058203241079,0.9276168615819294,1.2533623376280922,-1.5037258091838988,-0.6717427264195928,0.41333757748816513,-1.4940916018979569,-0.6719020201489627,0.9108854144937899
-0.9053909916012385,-0.21522221474961817,0.0263043602444748,-0.9850623630138865,-0.6808745457898289,-1.214261419055633,-0.5948080427618757,-0.5600150236416856,-1.3284152878654836,-0.4477370437799768,-0.13305728380413817,-0.848728260265482,1.1260589639985927,-0.4957706372503425,1.118097454665277
