x_1,y_1,z_1,x_2,y_2,z_2
0.4023773875705845,-0.36537463975806095,0.9323382667750262,0.13937784947741222,-0.08408276654107893,0.6143869782635356
0.3997067672466003,-0.3698169197069575,0.9308453859736465,0.1399859105345372,-0.08707256841664368,0.6130496479651413
0.39693109982969094,-0.3742915218382926,0.9293686662634857,0.14025862894886237,-0.08998560510891684,0.6112456661577901
0.3946927886958222,-0.3802590047710076,0.9273505499974795,0.1404848842259321,-0.09153504972956428,0.6111608204288888
0.3932180891220639,-0.38571539319391324,0.9250475944987337,0.14124243537683534,-0.09408648200580638,0.6100093426795161
0.39224438337610296,-0.38955567249489187,0.9224052560843834,0.1421737182583457,-0.09618742386431123,0.6080235485959484
0.3922221618756765,-0.39328282415733573,0.9195083804833293,0.14372114274259068,-0.09766010330166719,0.6056862507783616
0.3913110803581902,-0.395311041105354,0.9190094067919343,0.1450382716769611,-0.09824190258556076,0.6043004372063092
0.3916383424553804,-0.3982563999800658,0.9163165649675236,0.14654125316035307,-0.09964791752163726,0.601940917888296
0.39186257759604776,-0.40045228824948387,0.9148681271669967,0.14745233467783936,-0.09988629361712142,0.6012540715114771
0.3922484236489078,-0.4027794853850586,0.9132237361354363,0.1492300547119589,-0.10033678403485846,0.5994238279308952
0.39414735186717187,-0.405056179110573,0.9104076659904785,0.15125019111436752,-0.10097918741082446,0.5973653089368405
0.3961957701792142,-0.4072742888804176,0.9076966429384465,0.15279559546221008,-0.1012317044611255,0.5959128308635089
0.39874922259185863,-0.4083995048565593,0.9057270099460979,0.15442180526614901,-0.1022316719803178,0.5960158578200319
0.4009350101792647,-0.40832071953686533,0.9046664383348335,0.15596720961399158,-0.10260943748756812,0.5945694401559072
0.4048783164367663,-0.4087186864081398,0.9007493938505631,0.15791058083310863,-0.10285791426506452,0.5950017493460229
0.40821356163714295,-0.40689854350956967,0.8991918686843059,0.15986809300704258,-0.10315083404341374,0.5930482774448933
0.41137507510691235,-0.40494305147203813,0.8983979550781598,0.1622740754623112,-0.10308618967853656,0.5927715187577638
0.4148779916286889,-0.40219162569195765,0.8986302707644365,0.16471440023642078,-0.10364576746200382,0.5913210608208344
0.41958288930989845,-0.40048057015911753,0.8964283220858111,0.16701937587156898,-0.10381949919261091,0.5902140260723141
0.42556855347023514,-0.3978321713355599,0.8952061395623541,0.16877487440526207,-0.10387404287547597,0.5905655298063333
0.43140472753679354,-0.3965675659476522,0.8932991307984803,0.17140913227400287,-0.10449624488741782,0.5902382677091431
0.4387640844507681,-0.3950504435094433,0.8910042558453442,0.17316463080769592,-0.10554469568026792,0.590799865629013
0.4445840974261072,-0.3918687286756498,0.8903335705597444,0.17616049309246787,-0.1066800123384215,0.5879575337108238
0.45115156087033753,-0.3887415575247213,0.8883518167489814,0.18005733621271405,-0.10849813510058914,0.5839960462257006
0.45850283723870244,-0.38534368809587005,0.8875619434156401,0.18441679056911178,-0.10999505617477401,0.5797921423722885
0.46458344780995225,-0.3809236296473999,0.8867841909007126,0.18627127578652286,-0.11120915815262156,0.5796749744609486
0.47036305805724327,-0.3765843766550263,0.8867660096730909,0.18896613774733595,-0.11306768364283748,0.5766488101301408
0.4757042987052116,-0.37305721849642093,0.8858064448819469,0.19403061970817428,-0.11462520880909444,0.5719782547677719
0.4809283714418402,-0.36967551015878897,0.8847418329978773,0.19741434818220868,-0.11515044427372079,0.5684409959271544
0.4872008949713189,-0.3663281441399979,0.8842388190336776,0.20159603053519445,-0.11597668006230588,0.5644269848955688
0.4916229735561913,-0.36046772843661057,0.8856104916509131,0.20608881389415118,-0.1173665339071629,0.560473577956055
0.4970914827975113,-0.3550497226053507,0.8851317193235424,0.2110300675344426,-0.11818266901373597,0.5564312850148356
0.5032023954147973,-0.3510559129377889,0.8832974354701553,0.213761291950499,-0.11910183107683192,0.5541000476064557
0.5102445909135938,-0.34722977459162707,0.880325814822212,0.21659150305027344,-0.11969979145194487,0.552534441894589
0.5172544642299515,-0.34168450016701546,0.879319786893813,0.22132266250471436,-0.12090783302058516,0.5476315708459438
0.521300797443976,-0.3347029087602914,0.879907646586914,0.2242963032890598,-0.12176437085520653,0.5449407491579352
0.5270278841448043,-0.32782232417368773,0.881802534532373,0.2275143805780967,-0.12266939196348547,0.5419913500104188
0.529795471016104,-0.3248587840713544,0.8822994880873654,0.23271623181429882,-0.12533193174186008,0.5368460625934843
0.5343832007859739,-0.3203175174387398,0.8817500109859107,0.2352292814988951,-0.1259945364818501,0.5342966504536442
0.5402355359437516,-0.31473184028608003,0.8804995465528194,0.2390614802542642,-0.12693389990897008,0.5304664718346777
0.5451485076744094,-0.3103602651112679,0.8790248469790614,0.2429805448749369,-0.12875000253473534,0.5270019379045467
0.5493625122098337,-0.30559880361079084,0.8783885040123023,0.2468410255399397,-0.1306166085705609,0.5236889142045968
0.5552855521416957,-0.3029180826047946,0.8746249898946155,0.2508368553439039,-0.1317882876839579,0.5198587355856299
0.5599359061400402,-0.30058078478720784,0.8724735446260499,0.25611345162699517,-0.13360641044612565,0.5151033344943605
0.5652003816047171,-0.2939062541136499,0.8725179876269027,0.2593416295980441,-0.13509323083829838,0.5136973195582839
0.5676306056968146,-0.28712061593795946,0.8749037687181476,0.2632930164011553,-0.13638409799943751,0.5096954293451126
0.5713173546312103,-0.2831591284528362,0.875148205222839,0.267133295702134,-0.1381961603523979,0.5060248415019362
0.5740101964556209,-0.27817545194809423,0.8759906021026431,0.2717190053356015,-0.13964459815292496,0.5051279009392671
0.5773393812467903,-0.2740967965516312,0.8757259642339279,0.27381388678489926,-0.14002640393298016,0.5064329090552229
0.5800362633440057,-0.2688969654518315,0.8763441259730649,0.27691883643540127,-0.14026478002846443,0.5072975274354534
-0.013613140686197733,0.5975213563135922,0.940721832845022,0.11152420876100254,0.2534638450737752,0.5955855687663187
-0.019576583346107873,0.6028221942335124,0.9391885493155938,0.10776271477971774,0.25840105844126177,0.5975814635318986
-0.026768268938682477,0.6112017200307032,0.9345725376360903,0.10239319222211571,0.2624090090636404,0.5990056596955964
-0.034715485545757874,0.6198701253334384,0.9287626253427632,0.09727214644200992,0.26574021399121217,0.6002743053563093
