x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6
-0.7759240894685052,0.5264369757000358,-1.3723053935057696,-0.39573734880377665,0.3787664099493592,-1.508817784985078,-0.043048593650514104,0.02505141585297782,-1.3829591452457737,-1.25065874577918,1.0763079771393587,-0.3339637884103328,-1.530849807459237,-0.4628921532272631,-0.7323480067410086,0.04169091284247114,-0.48829939431562946,1.205352880954914
-0.1280924930503566,-0.6154991022331449,1.2230059301645966,1.4531538643874693,-0.7732268096263857,-1.4652182843948824,1.088630313015596,-0.40680036773964484,-1.2091403591020389,0.08863003846790116,-0.3531454648949239,-0.7337673473809829,-1.0988675697636754,-0.8123717374482304,-1.741217420900505,-1.2762868891485226,-0.8483179306660149,-1.8004227109782636
-0.8211394815471036,-0.4711125011004486,1.52116139151335,1.4591390986303028,-0.9995942478219209,-1.5245209802028348,1.4201750671645332,-0.8608397851601033,-1.4325543164070385,0.8803438134873828,-0.6354498830425899,-1.0030211370706485,-1.1994511619055914,-0.5941724654847051,-1.5271022320529846,-1.1924118585110122,-0.5914398868751465,-1.1604287970646792
-0.9651955989523548,-0.6240064491327957,-0.3667512529489585,-0.7438793436226112,-0.7372406104836997,0.2572194183476584,0.4303971761231249,-0.6532907861605042,-1.1793098542300267,-0.016088079043156015,-0.4018239785595383,-0.4181571270590143,-1.8175809681666273,-0.4583488716689134,0.34698749566192566,-1.4944913792761656,-0.562005962476068,-0.05803770620235582
0.16588843700435432,-0.6647150868018674,-1.2434045640859313,0.19930556001316488,-0.8323694817347334,-1.765786276953984,-0.9946347415155509,-0.6134118365861236,-1.2951652733559809,0.9838808865198339,-0.7692923138817507,-0.30464466362184073,0.8521083274473026,-0.7977608779190815,-1.364170275646504,0.4996387351869772,-0.738365994545052,-1.64781924074846
0.6996666203051431,-0.5548344655905109,0.6263784388439579,-0.1900547131702222,-0.7233220273941463,-0.02208455543241472,-0.6487609086998126,-0.7053524095613324,0.8379784725868178,0.6059536109180057,-0.19587695594402782,-1.7248915247647196,-0.25605579231707404,-0.7039156750409661,-1.231258417408307,-0.16804101814630454,-0.8896440510889969,-1.805480851396211
0.32393097363268736,-0.5908867614786857,-1.3857021601835675,1.0060824354519833,-0.8540352991508142,-1.5577902552283143,0.9370530817289116,-0.6705681275537227,-0.8722522048967267,0.9182816060100336,-0.8713543858569732,0.033267990138550196,-1.792365059762571,0.6995947943888812,0.4554679095017389,0.10065964614690041,-0.7327442924024081,-1.7502952870770083
0.7040672720442797,-0.711375910341028,-0.5900312773749419,0.2459002868068364,-0.6631096316417002,-0.8901191988352286,-0.1547503541388966,-0.7440346601647541,0.7564777066227939,0.31595587947302695,-0.6609319178166413,1.1478539305435957,-1.4085377799318297,0.9119479831527078,-0.8567072939905356,1.1288936673466363,-0.8340879971174475,-0.8547643975507673
-0.5613810111633455,0.3134697829583771,-0.4760352640628751,-0.9188391683200516,-0.9219114386039067,-2.1957490851360526,-0.430850375150792,-0.8041218199783788,-1.810961663107682,0.15967360354034849,-0.5143275969339847,0.6727992268337113,1.0111718848546367,-0.3197057298416039,0.13852705732979365,-1.7702139530835581,0.9142822419012933,0.7504698603354507
0.12453622576078457,-0.7437824488990723,-1.6133202183792767,-1.1608245717194237,-0.8013092295190176,-1.8418462371314397,-0.9641502267408051,0.12076820026125576,-2.0154249877257677,0.28293707632518966,-0.3263519315393274,1.4359122443248835,-1.7819896101088362,-0.6039408687127645,0.678186111591065,-1.0510204835817913,0.17807581798826394,0.3690290208944704
-1.1884251811252016,0.08775635466557519,-1.5592217715845629,0.06531875996675193,-0.1668222181374917,-0.6933891934393568,0.28968764130526425,-0.9807758086259848,-1.7514954648240448,0.048251884526274665,-0.8119681994231396,0.11933986786955098,0.15943356799094105,-0.5975225268481743,1.278327166750856,0.4200043325889981,0.6963421387556064,0.0588126428820126
0.6464674371266885,-0.6051340889076451,-1.510816341842101,0.2911330727658265,-0.7612111170517,-1.440585070983953,0.08777947771674,-0.9278497093696823,-1.8328066374917982,0.8983395221407844,-0.025190807658863335,0.4206940638223644,0.41931379553744197,-0.4560163523083672,0.7025740712884696,-0.5178719587511871,-0.4955735150954987,1.5323352202770704
-0.46515110728350817,0.9341547502489749,0.19779670476500222,1.172999329856235,-0.867901700599192,-0.843006134405881,-1.066233171372498,-0.654005674644609,-1.6059121647203898,-1.1680847773949792,-0.882738680573435,-1.9943714348994797,-1.0199811040225457,-0.9004334750960579,-2.0687702794995144,-1.5658132464348826,-0.6416073167013028,0.2847904581567704
-1.069498002722047,-0.7800208593074398,-1.2339509900929646,-1.6063705573445448,-0.657503583991409,0.8386377006536685,-0.5513099544164679,-0.6645828933108893,-1.0551158088442212,-0.8701710909836723,-0.5740964487364388,-0.7380149329726713,-1.1270978376396383,-0.7679842940762838,-1.6656931922391185,-1.0653826106213369,-0.7650255950216314,-1.3858830565396425
