x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3
0.00855905483400839,0.008131061380925036,-0.03078697144896453,0.008053186457698536,0.007539895813778931,-0.033432740882969075,0.008364178770273022,0.007974164358364934,-0.03215390562765777
0.008611976448760803,0.00818958646076888,-0.030588048438218662,0.00833958578459396,0.007931827066563,-0.0322233263340683,0.008508934951801692,0.008068800657686899,-0.030974064922295097
0.1166542546983624,0.2131584247366515,2.329746165970275,0.007976294464499437,0.00744930646146745,-0.03381439911641887,-0.7200305597686161,-1.0173186155319789,-3.4792558928373656
-0.6130361294911123,-0.6461961416685645,-2.855617311575569,-0.7211151415674244,-1.0172849947414304,-3.479012764713121,0.008430175136905447,0.00807347021192975,-0.03208884317187391
0.46492797704422945,0.6462256486677679,1.5783622779829365,0.008627230325954149,0.008201104694567939,-0.03079724446829879,0.007999019628481357,0.0074776350905407934,-0.033989040445101815
0.008563101781018868,0.008134797024319317,-0.03080191402254165,0.007819397441939338,0.007256609523045417,-0.0346041763906946,0.19286978513947758,0.2758804999339817,1.6867251989572145
0.008359820519646354,0.007891357596458204,-0.030934218059422702,-0.2924522411981737,-0.30294219013377216,-1.3287054497363757,0.008272655507112963,0.007843416839564847,-0.0322233263340683
0.008347679678614914,0.007882952398821058,-0.030984960548861767,0.00805536558301187,0.007532424526990357,-0.03346698428075007,0.16574403323908662,0.2520458498639586,1.6284227011989434
0.00846722026723214,0.008036425081603071,-0.031185751381304777,0.008208838265793873,0.007768703971679086,-0.0334352313118986,0.007993416163389926,0.007479502912237944,-0.03360738221165205
0.008625985111489386,0.00819518992586031,-0.030781056680256852,0.008624117289792236,0.008191454282466024,-0.030848920868586455,-0.07407088661871573,0.010513467955632294,6.221228150523468
0.008567460031645536,0.00813853266771361,-0.03080378184423882,0.008518896667519791,0.008066310228757367,-0.03053232509092052,0.00842643949351116,0.008077517158940235,-0.032054911077709136
0.007388553237131435,0.00690701556206328,-0.036005042663552644,0.008754242201359941,0.008335899160378496,-0.03032157254275944,0.009964901964725489,0.009747972363419413,-0.02408771762854109
0.008549093118290291,0.008114873592883112,-0.03066120478802345,0.00856963915695887,0.008140400489410754,-0.03095476409809128,-0.00786003179473656,0.01920008406181698,1.7030798457374081
0.7309568405106003,1.0629805631104927,7.505058894963787,0.008544112260431235,0.008109581431407872,-0.031014534392399873,0.008507067130104542,0.008064753710676414,-0.03082028093589692
0.008262071184162483,0.007819446461118165,-0.03230519918512642,0.00833989708821015,0.007912526242359177,-0.031247700800926703,0.008506133219255977,0.008067866746838327,-0.03081934702504835
0.26128529217331914,0.37095947299817106,2.861928414349493,0.008558432226776002,0.008131683988157418,-0.030817167899734987,0.008389083059568276,0.007928714030401088,-0.030928925897947435
0.008588317373930312,0.008163436957008864,-0.030859193887920716,0.2782314158242749,0.40788412882539604,1.7666237624814816,0.0084952375926893,0.008053858084109744,-0.030810630523794985
0.00855936613762458,0.008129504862844077,-0.030790084485126407,0.008445740317714983,0.007997512129579228,-0.03095974495595033,0.008566526120796964,0.008133551809854554,-0.030573417168257677
0.008353594447322542,0.007927157512320135,-0.031243031246683844,0.008341453606291103,0.00789633845431726,-0.031153064501604738,0.10409906855377614,0.15556289749074934,1.6705592021684326
0.00845974898044356,0.008015256435702098,-0.030963480599344617,0.008527301865156944,0.008089346696355477,-0.03081467747080549,0.33909376321848206,0.478590830474401,1.6374053670441253
0.008409629098236861,0.007968560893273496,-0.031138121928027562,0.3052108550250562,0.4405847058845296,2.1525459215622167,0.008512047987963598,0.008074092819162139,-0.030971574493365572
0.008566526120796964,0.008140400489410754,-0.030836780027554994,0.008658983294805595,0.008241574164672721,-0.030353014207994716,0.008136615826837636,0.007661926831325681,-0.03385051033589698
0.008309389333823466,0.007889489774761067,-0.0321968655266921,0.008489634127597862,0.008054169387725942,-0.031053447344423724,0.008338029266513006,0.007875481112032484,-0.031000525729671324
0.008545046171279807,0.008113628378418357,-0.030950405847464613,0.008386592630638751,0.007926223601471563,-0.030898106839944567,0.008347368374998724,0.007949882676302061,-0.032139585661313
0.2404783810743666,0.3616742200380517,1.66621838454427,0.008410874312701624,0.007976343483678268,-0.031168007075181914,0.008458815069594994,0.008011832095924001,-0.030848920868586455
0.41869440918205464,0.59313343953368,1.6107780122332558,0.008425505582662588,0.007976966090910642,-0.031040683896159882,-0.3051910964763125,-0.3226972063136164,-1.2888607659892823
0.00854162183150171,0.008110204038640254,-0.031041929110624644,-0.21174677870074038,-0.1988936259762808,-1.2578234841514553,0.0083047197795806,0.007891980203690585,-0.0321959316158435
0.007745618484902149,0.007161661920107261,-0.03490645220201574,-0.9874895520477669,-1.080180777356595,-4.642506294582386,0.008515161024125504,0.008076583248091664,-0.030935463273887465
