Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	template	time	score	old.selec
6.90403835740072	6.95703835740072	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	6.90403835740072	1	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	6.93053835740072	0.659016653875414	1
0.534080324909747	0.587080324909745	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	0.534080324909747	2	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	0.560580324909746	0.69361326063052	2
1.08616335740072	1.13916335740072	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	1.08616335740072	3	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	1.11266335740072	0.67100316796844	3
3.65755009025271	3.71055009025271	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	3.65755009025271	4	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	3.68405009025271	0.870460765606346	4
8.49127707581228	8.54427707581227	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	8.49127707581228	5	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	8.51777707581227	0.839267006642702	5
10.9246430505415	10.9776430505415	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	10.9246430505415	6	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	10.9511430505415	0.641897412165117	6
13.9550988267148	14.0080988267148	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	13.9550988267148	7	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	13.9815988267148	0.897515800103815	7
2.17832761732852	2.23132761732852	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	2.17832761732852	8	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	2.20482761732852	0.672829409193503	8
6.89203655234657	6.94503655234657	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	6.89203655234657	9	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	6.91853655234657	0.683408802095532	9
3.78656949458484	3.83956949458484	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	3.78656949458484	10	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	3.81306949458484	0.743130223933054	10
14.051113267148	14.104113267148	ch1MPI2020-01-15_12-03-59_0000001.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-03-59_0000001.wav	14.051113267148	11	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	14.077613267148	0.741760030371967	11
390.971313898917	391.024313898917	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	13.057963898917	12	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	13.084463898917	0.678495041901092	1
394.508845938628	394.561845938628	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	16.5954959386282	13	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	16.6219959386282	0.667066723131053	2
396.570155956679	396.623155956679	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	18.6568059566787	14	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	18.6833059566787	0.73172608087693	3
378.540444314079	378.593444314079	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	0.627094314079423	15	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	0.653594314079421	0.706106437981919	4
380.514741245487	380.567741245487	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	2.60139124548737	16	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	2.62789124548736	0.74267763848738	5
383.953258393502	384.006258393502	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	6.03990839350181	17	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	6.0664083935018	0.744577651749258	6
385.378472743682	385.431472743682	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	7.46512274368231	18	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	7.49162274368231	0.771895572738082	7
387.154739891697	387.207739891697	ch1MPI2020-01-15_12-18-06_0000002.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI2020-01-15_12-18-06_0000002.wav	9.24138989169675	19	Spectrogram 1	1	15345.9	37735.8	ch1MPI2020-01-15_12-03-59_0000001.wav-1	9.26788989169675	0.710084366497976	8
