"video","n_indiv","dtw_dist","type"
"random_flight_3_bats_477",3,9221.97775719474,"simulated"
"random_flight_3_bats_478",3,8946.73097875779,"simulated"
"random_flight_3_bats_479",3,8804.00892306513,"simulated"
"random_flight_3_bats_480",3,9139.49654395846,"simulated"
"random_flight_3_bats_481",3,9055.3133178158,"simulated"
"random_flight_3_bats_482",3,8681.78229884846,"simulated"
"random_flight_3_bats_483",3,9222.87218803459,"simulated"
"random_flight_3_bats_484",3,8813.17392274316,"simulated"
"random_flight_3_bats_485",3,9293.34537300546,"simulated"
"random_flight_3_bats_486",3,3459.106158556,"simulated"
"random_flight_3_bats_487",3,3149.69321784237,"simulated"
"random_flight_3_bats_488",3,3110.6646769679,"simulated"
"random_flight_3_bats_489",3,3297.5516899188,"simulated"
"random_flight_3_bats_490",3,3412.93803687067,"simulated"
"random_flight_3_bats_491",3,2952.1125310537,"simulated"
"random_flight_3_bats_492",3,3007.45773817933,"simulated"
"random_flight_3_bats_493",3,3210.5903700037,"simulated"
"random_flight_3_bats_494",3,3627.41567318267,"simulated"
"random_flight_3_bats_495",3,2943.2751041518,"simulated"
"random_flight_3_bats_496",3,3104.7783189184,"simulated"
"random_flight_3_bats_497",3,3160.4058899368,"simulated"
"random_flight_3_bats_498",3,3248.47433272833,"simulated"
"random_flight_3_bats_499",3,2695.85385183827,"simulated"
"random_flight_3_bats_500",3,2809.9008194715,"simulated"
"random_flight_3_bats_501",3,2900.24672920193,"simulated"
"random_flight_3_bats_502",3,9514.46390630926,"simulated"
"random_flight_3_bats_503",3,9422.2156916934,"simulated"
"random_flight_3_bats_504",3,8920.87558368533,"simulated"
"random_flight_3_bats_505",3,8815.9972183452,"simulated"
"random_flight_3_bats_506",3,9273.482556644,"simulated"
"random_flight_3_bats_507",3,9086.00074742153,"simulated"
"random_flight_3_bats_508",3,8840.70469066033,"simulated"
"random_flight_3_bats_509",3,9312.56010612823,"simulated"
"random_flight_3_bats_510",3,8919.99600893537,"simulated"
"random_flight_3_bats_511",3,9399.7044736162,"simulated"
"random_flight_3_bats_512",3,9664.1949916134,"simulated"
"random_flight_3_bats_513",3,9578.4623369126,"simulated"
"random_flight_3_bats_514",3,8969.04181057913,"simulated"
"random_flight_3_bats_515",3,8884.66665933534,"simulated"
"random_flight_3_bats_516",3,9294.6663305968,"simulated"
"random_flight_3_bats_517",3,9198.54895539767,"simulated"
"random_flight_3_bats_518",3,8803.45781309247,"simulated"
"random_flight_3_bats_519",3,9387.80227382,"simulated"
"random_flight_3_bats_520",3,8919.8625862007,"simulated"
"random_flight_3_bats_521",3,9514.2670027443,"simulated"
"random_flight_3_bats_522",3,8929.20833324033,"simulated"
"random_flight_3_bats_523",3,8885.83694860593,"simulated"
"random_flight_3_bats_524",3,9342.12768513686,"simulated"
"random_flight_3_bats_525",3,9142.43599320773,"simulated"
"random_flight_3_bats_526",3,8655.9407178454,"simulated"
"random_flight_3_bats_527",3,9220.18639625957,"simulated"
"random_flight_3_bats_528",3,8731.17344467243,"simulated"
"random_flight_3_bats_529",3,9187.12622167187,"simulated"
"random_flight_3_bats_530",3,8881.5836914038,"simulated"
"random_flight_3_bats_531",3,8767.84235032634,"simulated"
"random_flight_3_bats_532",3,9114.2787573718,"simulated"
"random_flight_3_bats_533",3,8982.66122335434,"simulated"
"random_flight_3_bats_534",3,8646.85528875313,"simulated"
"random_flight_3_bats_535",3,9190.65510012437,"simulated"
"random_flight_3_bats_536",3,8770.6499443747,"simulated"
"random_flight_3_bats_537",3,9261.33358920733,"simulated"
"random_flight_3_bats_538",3,3400.10026577613,"simulated"
"random_flight_3_bats_539",3,3093.3972472476,"simulated"
"random_flight_3_bats_540",3,3044.0618159149,"simulated"
"random_flight_3_bats_541",3,3241.46102343613,"simulated"
"random_flight_3_bats_542",3,3382.912858706,"simulated"
"random_flight_3_bats_543",3,2924.79727507413,"simulated"
"random_flight_3_bats_544",3,2969.83559174153,"simulated"
"random_flight_3_bats_545",3,3183.48041813623,"simulated"
"random_flight_3_bats_546",3,3608.33928117014,"simulated"
"random_flight_3_bats_547",3,2926.90863432437,"simulated"
"random_flight_3_bats_548",3,3078.10495863274,"simulated"
"random_flight_3_bats_549",3,3144.24472422147,"simulated"
"random_flight_3_bats_550",3,3181.963632841,"simulated"
"random_flight_3_bats_551",3,2632.05307413603,"simulated"
"random_flight_3_bats_552",3,2735.79315131104,"simulated"
"random_flight_3_bats_553",3,2836.6512556118,"simulated"
"random_flight_3_bats_554",3,6667.0961445568,"simulated"
"random_flight_3_bats_555",3,6624.52561669587,"simulated"
"random_flight_3_bats_556",3,7505.95084639399,"simulated"
"random_flight_3_bats_557",3,7528.13224137667,"simulated"
"random_flight_3_bats_558",3,5442.55405356953,"simulated"
"random_flight_3_bats_559",3,7115.64821953626,"simulated"
"random_flight_3_bats_560",3,6313.5926681078,"simulated"
"random_flight_3_bats_561",3,7014.68160727967,"simulated"
"random_flight_3_bats_562",3,6552.17225667653,"simulated"
"random_flight_3_bats_563",3,6439.23177237254,"simulated"
"random_flight_3_bats_564",3,7210.8026725852,"simulated"
"random_flight_3_bats_565",3,7301.05822547954,"simulated"
"random_flight_3_bats_566",3,5366.16937843353,"simulated"
"random_flight_3_bats_567",3,7018.81767735733,"simulated"
"random_flight_3_bats_568",3,6285.76992176634,"simulated"
"random_flight_3_bats_569",3,7021.5897287714,"simulated"
"random_flight_3_bats_570",3,6674.409351041,"simulated"
"random_flight_3_bats_571",3,7476.55482006503,"simulated"
"random_flight_3_bats_572",3,7114.176788891,"simulated"
"random_flight_3_bats_573",3,7556.71215858467,"simulated"
"random_flight_3_bats_574",3,6658.02280074433,"simulated"
"random_flight_3_bats_575",3,7308.75570466503,"simulated"
"random_flight_3_bats_576",3,7040.7514214911,"simulated"
"random_flight_3_bats_577",3,7499.53241005823,"simulated"
"random_flight_3_bats_578",3,7308.58371637566,"simulated"
"random_flight_3_bats_579",3,7736.00155708246,"simulated"
"random_flight_3_bats_580",3,7574.15528154951,"simulated"
"random_flight_3_bats_581",3,7885.43120931067,"simulated"
"random_flight_3_bats_582",3,7104.08115495833,"simulated"
"random_flight_3_bats_583",3,7663.01908380593,"simulated"
"random_flight_3_bats_584",3,7453.71656113961,"simulated"
"random_flight_3_bats_585",3,7799.7108276128,"simulated"
"random_flight_3_bats_586",3,6805.18962218127,"simulated"
"random_flight_3_bats_587",3,6783.12230841668,"simulated"
"random_flight_3_bats_588",3,7617.06187107746,"simulated"
"random_flight_3_bats_589",3,7730.60770008346,"simulated"
"random_flight_3_bats_590",3,5495.23442673233,"simulated"
"random_flight_3_bats_591",3,7280.8176379587,"simulated"
"random_flight_3_bats_592",3,6403.3864961038,"simulated"
"random_flight_3_bats_593",3,7219.17138713844,"simulated"
"random_flight_3_bats_594",3,6696.78129421607,"simulated"
"random_flight_3_bats_595",3,6604.34402400841,"simulated"
"random_flight_3_bats_596",3,7328.42925718373,"simulated"
"random_flight_3_bats_597",3,7510.0492441014,"simulated"
"random_flight_3_bats_598",3,5425.3653115114,"simulated"
"random_flight_3_bats_599",3,7190.50265569483,"simulated"
"random_flight_3_bats_600",3,6382.0793096774,"simulated"
"random_flight_3_bats_601",3,7232.59506854523,"simulated"
"random_flight_3_bats_602",3,6625.52486579346,"simulated"
"random_flight_3_bats_603",3,7540.15938007713,"simulated"
"random_flight_3_bats_604",3,7102.40575847667,"simulated"
"random_flight_3_bats_605",3,7659.6370800331,"simulated"
"random_flight_3_bats_606",3,6629.64152959314,"simulated"
"random_flight_3_bats_607",3,7392.86347877347,"simulated"
"random_flight_3_bats_608",3,7049.48360517311,"simulated"
"random_flight_3_bats_609",3,7622.96054560301,"simulated"
"random_flight_3_bats_610",3,7232.71677818713,"simulated"
"random_flight_3_bats_611",3,7772.62366415357,"simulated"
"random_flight_3_bats_612",3,7535.40179819417,"simulated"
"random_flight_3_bats_613",3,7961.3736778181,"simulated"
"random_flight_3_bats_614",3,7119.57865079313,"simulated"
"random_flight_3_bats_615",3,7791.00562490036,"simulated"
"random_flight_3_bats_616",3,7506.3275118076,"simulated"
"random_flight_3_bats_617",3,7967.01773014357,"simulated"
"random_flight_3_bats_618",3,6619.90191457347,"simulated"
"random_flight_3_bats_619",3,7514.43764654377,"simulated"
"random_flight_3_bats_620",3,7055.61076097547,"simulated"
"random_flight_3_bats_621",3,7474.39044298774,"simulated"
"random_flight_3_bats_622",3,6665.02234498253,"simulated"
"random_flight_3_bats_623",3,7408.1455118495,"simulated"
"random_flight_3_bats_624",3,7043.6923742813,"simulated"
"random_flight_3_bats_625",3,7478.71767516704,"simulated"
"random_flight_3_bats_626",3,7314.38865884599,"simulated"
"random_flight_3_bats_627",3,7834.19676249906,"simulated"
"random_flight_3_bats_628",3,7575.90163257183,"simulated"
"random_flight_3_bats_629",3,7863.4218726516,"simulated"
"random_flight_3_bats_630",3,7097.67621472199,"simulated"
"random_flight_3_bats_631",3,7749.00440651586,"simulated"
"random_flight_3_bats_632",3,7443.25302945526,"simulated"
"random_flight_3_bats_633",3,7765.49160824707,"simulated"
"random_flight_3_bats_634",3,6588.1408122168,"simulated"
"random_flight_3_bats_635",3,7462.23067714417,"simulated"
"random_flight_3_bats_636",3,7072.41158741333,"simulated"
"random_flight_3_bats_637",3,7525.9221372588,"simulated"
"random_flight_3_bats_638",3,6562.8912861828,"simulated"
"random_flight_3_bats_639",3,7285.56858600684,"simulated"
"random_flight_3_bats_640",3,6990.1232442761,"simulated"
"random_flight_3_bats_641",3,7459.87941299504,"simulated"
"random_flight_3_bats_642",3,7102.4032705608,"simulated"
"random_flight_3_bats_643",3,7601.76550717093,"simulated"
"random_flight_3_bats_644",3,7412.47817308117,"simulated"
"random_flight_3_bats_645",3,7734.72928099413,"simulated"
"random_flight_3_bats_646",3,6953.76498434847,"simulated"
"random_flight_3_bats_647",3,7584.64730909941,"simulated"
"random_flight_3_bats_648",3,7347.90372787627,"simulated"
"random_flight_3_bats_649",3,7704.87317450127,"simulated"
"random_flight_4_bats_650",4,9434.35237811758,"simulated"
"random_flight_4_bats_651",4,9322.53025712915,"simulated"
"random_flight_4_bats_652",4,7446.29668388765,"simulated"
"random_flight_4_bats_653",4,7352.52910560368,"simulated"
"random_flight_4_bats_654",4,7509.27670830252,"simulated"
"random_flight_4_bats_655",4,7400.31685199635,"simulated"
"random_flight_4_bats_656",4,7589.69734357865,"simulated"
"random_flight_4_bats_657",4,7607.9815907442,"simulated"
"random_flight_4_bats_658",4,7464.08274943639,"simulated"
"random_flight_4_bats_659",4,7712.01874790397,"simulated"
"random_flight_4_bats_660",4,9519.77491409402,"simulated"
"random_flight_4_bats_661",4,9411.21057306312,"simulated"
"random_flight_4_bats_662",4,7480.93679065892,"simulated"
"random_flight_4_bats_663",4,7397.42081942313,"simulated"
"random_flight_4_bats_664",4,7530.42558860329,"simulated"
"random_flight_4_bats_665",4,7467.14794930879,"simulated"
"random_flight_4_bats_666",4,7581.63089811909,"simulated"
"random_flight_4_bats_667",4,7656.15966791445,"simulated"
"random_flight_4_bats_668",4,7474.57303139342,"simulated"
"random_flight_4_bats_669",4,7779.85700579239,"simulated"
"random_flight_4_bats_670",4,7464.45304915619,"simulated"
"random_flight_4_bats_671",4,7401.43896122509,"simulated"
"random_flight_4_bats_672",4,7557.58926303998,"simulated"
"random_flight_4_bats_673",4,7442.52446538048,"simulated"
"random_flight_4_bats_674",4,7511.30534766222,"simulated"
"random_flight_4_bats_675",4,7575.7847263009,"simulated"
"random_flight_4_bats_676",4,7383.66145779595,"simulated"
"random_flight_4_bats_677",4,7619.71961242284,"simulated"
"random_flight_4_bats_678",4,7374.94271455742,"simulated"
"random_flight_4_bats_679",4,7276.74364840479,"simulated"
"random_flight_4_bats_680",4,7377.96678547695,"simulated"
"random_flight_4_bats_681",4,7296.93906677329,"simulated"
"random_flight_4_bats_682",4,7441.06461943559,"simulated"
"random_flight_4_bats_683",4,7495.3210645528,"simulated"
"random_flight_4_bats_684",4,7337.70169396658,"simulated"
"random_flight_4_bats_685",4,7591.12528251007,"simulated"
"random_flight_4_bats_686",4,3192.12358870962,"simulated"
"random_flight_4_bats_687",4,2821.12861887695,"simulated"
"random_flight_4_bats_688",4,2848.84411049922,"simulated"
"random_flight_4_bats_689",4,2955.625480387,"simulated"
"random_flight_4_bats_690",4,3142.20148956065,"simulated"
"random_flight_4_bats_691",4,2695.50023717632,"simulated"
"random_flight_4_bats_692",4,2770.40260279863,"simulated"
"random_flight_4_bats_693",4,2885.30678212315,"simulated"
"random_flight_4_bats_694",4,3182.91963434215,"simulated"
"random_flight_4_bats_695",4,2624.56085035087,"simulated"
"random_flight_4_bats_696",4,2752.54221979367,"simulated"
"random_flight_4_bats_697",4,2793.6938687152,"simulated"
"random_flight_4_bats_698",4,2954.51285848265,"simulated"
"random_flight_4_bats_699",4,2461.91411856177,"simulated"
"random_flight_4_bats_700",4,2566.16736443788,"simulated"
"random_flight_4_bats_701",4,2624.67818271544,"simulated"
"random_flight_4_bats_702",4,9304.48796895082,"simulated"
"random_flight_4_bats_703",4,9189.45673460535,"simulated"
"random_flight_4_bats_704",4,7331.43337927302,"simulated"
"random_flight_4_bats_705",4,7215.18328297938,"simulated"
"random_flight_4_bats_706",4,7379.44747085888,"simulated"
"random_flight_4_bats_707",4,7284.76802476172,"simulated"
"random_flight_4_bats_708",4,7443.03855907168,"simulated"
"random_flight_4_bats_709",4,7465.47994614173,"simulated"
"random_flight_4_bats_710",4,7325.189631049,"simulated"
"random_flight_4_bats_711",4,7581.8395170545,"simulated"
"random_flight_4_bats_712",4,9387.85363495489,"simulated"
"random_flight_4_bats_713",4,9276.08018056695,"simulated"
"random_flight_4_bats_714",4,7364.01661607192,"simulated"
"random_flight_4_bats_715",4,7258.01812682646,"simulated"
"random_flight_4_bats_716",4,7398.53948118729,"simulated"
"random_flight_4_bats_717",4,7349.54225210179,"simulated"
"random_flight_4_bats_718",4,7432.91524363975,"simulated"
"random_flight_4_bats_719",4,7511.60115333962,"simulated"
"random_flight_4_bats_720",4,7333.62304303367,"simulated"
"random_flight_4_bats_721",4,7647.62090497055,"simulated"
"random_flight_4_bats_722",4,7364.65125812509,"simulated"
"random_flight_4_bats_723",4,7279.15465218432,"simulated"
"random_flight_4_bats_724",4,7442.82153917988,"simulated"
"random_flight_4_bats_725",4,7342.03715172938,"simulated"
"random_flight_4_bats_726",4,7379.70807673879,"simulated"
"random_flight_4_bats_727",4,7448.34459528197,"simulated"
"random_flight_4_bats_728",4,7259.8298529921,"simulated"
"random_flight_4_bats_729",4,7504.6018951569,"simulated"
"random_flight_4_bats_730",4,7271.93181016928,"simulated"
"random_flight_4_bats_731",4,7151.25022600699,"simulated"
"random_flight_4_bats_732",4,7259.98994825982,"simulated"
"random_flight_4_bats_733",4,7193.24263976515,"simulated"
"random_flight_4_bats_734",4,7306.25823515512,"simulated"
"random_flight_4_bats_735",4,7364.67182017683,"simulated"
"random_flight_4_bats_736",4,7210.6609758057,"simulated"
"random_flight_4_bats_737",4,7472.7984518871,"simulated"
"random_flight_4_bats_738",4,3075.52742233832,"simulated"
"random_flight_4_bats_739",4,2708.68959241015,"simulated"
"random_flight_4_bats_740",4,2740.0136102475,"simulated"
"random_flight_4_bats_741",4,2855.5088676732,"simulated"
"random_flight_4_bats_742",4,3003.12280517968,"simulated"
"random_flight_4_bats_743",4,2560.57869269985,"simulated"
"random_flight_4_bats_744",4,2639.08958453725,"simulated"
"random_flight_4_bats_745",4,2762.70765139968,"simulated"
"random_flight_4_bats_746",4,3051.35753514185,"simulated"
"random_flight_4_bats_747",4,2497.15589105507,"simulated"
"random_flight_4_bats_748",4,2628.74578671295,"simulated"
"random_flight_4_bats_749",4,2678.6113231724,"simulated"
"random_flight_4_bats_750",4,2837.23116949135,"simulated"
"random_flight_4_bats_751",4,2348.78956947497,"simulated"
"random_flight_4_bats_752",4,2456.65134156617,"simulated"
"random_flight_4_bats_753",4,2523.87604738163,"simulated"
"random_flight_4_bats_754",4,9299.75127202583,"simulated"
"random_flight_4_bats_755",4,9186.13991354273,"simulated"
"random_flight_4_bats_756",4,7316.07711686813,"simulated"
"random_flight_4_bats_757",4,7214.3173778821,"simulated"
"random_flight_4_bats_758",4,7384.05595883767,"simulated"
"random_flight_4_bats_759",4,7265.6593588031,"simulated"
"random_flight_4_bats_760",4,7442.79243529613,"simulated"
"random_flight_4_bats_761",4,7466.58878345873,"simulated"
"random_flight_4_bats_762",4,7321.14502313689,"simulated"
"random_flight_4_bats_763",4,7583.05100642755,"simulated"
"random_flight_4_bats_764",4,9384.8616765329,"simulated"
"random_flight_4_bats_765",4,9274.50809800734,"simulated"
"random_flight_4_bats_766",4,7350.40509217004,"simulated"
"random_flight_4_bats_767",4,7258.89696023217,"simulated"
"random_flight_4_bats_768",4,7404.89270766907,"simulated"
"random_flight_4_bats_769",4,7332.17832464617,"simulated"
"random_flight_4_bats_770",4,7434.4138583672,"simulated"
"random_flight_4_bats_771",4,7514.45472915962,"simulated"
"random_flight_4_bats_772",4,7331.32317362455,"simulated"
"random_flight_4_bats_773",4,7650.5771328466,"simulated"
"random_flight_4_bats_774",4,7347.07627467817,"simulated"
"random_flight_4_bats_775",4,7276.070026045,"simulated"
"random_flight_4_bats_776",4,7445.21130611663,"simulated"
"random_flight_4_bats_777",4,7320.70976472873,"simulated"
"random_flight_4_bats_778",4,7377.2432319212,"simulated"
"random_flight_4_bats_779",4,7447.23471155693,"simulated"
"random_flight_4_bats_780",4,7253.56652403795,"simulated"
"random_flight_4_bats_781",4,7503.59466348792,"simulated"
"random_flight_4_bats_782",4,7255.77670258473,"simulated"
"random_flight_4_bats_783",4,7149.58547573004,"simulated"
"random_flight_4_bats_784",4,7263.79959105894,"simulated"
"random_flight_4_bats_785",4,7173.33512862687,"simulated"
"random_flight_4_bats_786",4,7305.2132661999,"simulated"
"random_flight_4_bats_787",4,7364.98181231417,"simulated"
"random_flight_4_bats_788",4,7205.81752271392,"simulated"
"random_flight_4_bats_789",4,7473.21109608049,"simulated"
"random_flight_4_bats_790",4,3062.44301204083,"simulated"
"random_flight_4_bats_791",4,2696.96014320522,"simulated"
"random_flight_4_bats_792",4,2723.13071581345,"simulated"
"random_flight_4_bats_793",4,2843.88207052432,"simulated"
"random_flight_4_bats_794",4,3004.5287521898,"simulated"
"random_flight_4_bats_795",4,2563.33960080252,"simulated"
"random_flight_4_bats_796",4,2636.6970474108,"simulated"
"random_flight_4_bats_797",4,2765.5712115584,"simulated"
"random_flight_4_bats_798",4,3058.23787522804,"simulated"
"random_flight_4_bats_799",4,2505.3911922338,"simulated"
"random_flight_4_bats_800",4,2631.82764266257,"simulated"
"random_flight_4_bats_801",4,2686.94927640718,"simulated"
"random_flight_4_bats_802",4,2820.39435564013,"simulated"
"random_flight_4_bats_803",4,2333.3077167163,"simulated"
"random_flight_4_bats_804",4,2436.01604357839,"simulated"
"random_flight_4_bats_805",4,2508.49684667902,"simulated"
"random_flight_4_bats_806",4,8198.34278393329,"simulated"
"random_flight_4_bats_807",4,8127.73696368685,"simulated"
"random_flight_4_bats_808",4,8509.44549034208,"simulated"
"random_flight_4_bats_809",4,8495.88049241008,"simulated"
"random_flight_4_bats_810",4,7752.87250338015,"simulated"
"random_flight_4_bats_811",4,8377.28822679217,"simulated"
"random_flight_4_bats_812",4,8027.09873935252,"simulated"
"random_flight_4_bats_813",4,8399.69495988871,"simulated"
"random_flight_4_bats_814",4,8073.39358881798,"simulated"
"random_flight_4_bats_815",4,7967.60279035002,"simulated"
"random_flight_4_bats_816",4,8294.38415226252,"simulated"
"random_flight_4_bats_817",4,8314.85623328636,"simulated"
"random_flight_4_bats_818",4,7647.19291463699,"simulated"
"random_flight_4_bats_819",4,8261.38570452754,"simulated"
"random_flight_4_bats_820",4,7945.70011500662,"simulated"
"random_flight_4_bats_821",4,8335.6617694594,"simulated"
"random_flight_4_bats_822",4,6681.92015827015,"simulated"
"random_flight_4_bats_823",4,6870.86153321082,"simulated"
"random_flight_4_bats_824",4,6740.51080589839,"simulated"
"random_flight_4_bats_825",4,6983.83024169547,"simulated"
"random_flight_4_bats_826",4,6624.40632680585,"simulated"
"random_flight_4_bats_827",4,6737.64141919485,"simulated"
"random_flight_4_bats_828",4,6654.47756588247,"simulated"
"random_flight_4_bats_829",4,6905.91981111629,"simulated"
"random_flight_4_bats_830",4,6890.68269642768,"simulated"
"random_flight_4_bats_831",4,6892.26025720973,"simulated"
"random_flight_4_bats_832",4,6862.17540771784,"simulated"
"random_flight_4_bats_833",4,7039.86512254867,"simulated"
"random_flight_4_bats_834",4,6763.77572029568,"simulated"
"random_flight_4_bats_835",4,6831.11332514813,"simulated"
"random_flight_4_bats_836",4,6777.30035208956,"simulated"
"random_flight_4_bats_837",4,6972.3492362764,"simulated"
"random_flight_4_bats_838",4,8277.63438460052,"simulated"
"random_flight_4_bats_839",4,8217.28017140226,"simulated"
"random_flight_4_bats_840",4,8575.24586453882,"simulated"
"random_flight_4_bats_841",4,8607.36308361849,"simulated"
"random_flight_4_bats_842",4,7789.45755181655,"simulated"
"random_flight_4_bats_843",4,8470.11779785839,"simulated"
"random_flight_4_bats_844",4,8082.24051520552,"simulated"
"random_flight_4_bats_845",4,8512.18471167309,"simulated"
"random_flight_4_bats_846",4,8155.94296944276,"simulated"
"random_flight_4_bats_847",4,8060.40377802296,"simulated"
"random_flight_4_bats_848",4,8363.44230641679,"simulated"
"random_flight_4_bats_849",4,8429.59660445229,"simulated"
"random_flight_4_bats_850",4,7687.03574303092,"simulated"
"random_flight_4_bats_851",4,8357.47305555129,"simulated"
"random_flight_4_bats_852",4,8004.09967081715,"simulated"
"random_flight_4_bats_853",4,8451.40930120132,"simulated"
"random_flight_4_bats_854",4,6667.72277750139,"simulated"
"random_flight_4_bats_855",4,6912.90867507187,"simulated"
"random_flight_4_bats_856",4,6744.87015254622,"simulated"
"random_flight_4_bats_857",4,7045.53756427469,"simulated"
"random_flight_4_bats_858",4,6620.46055308526,"simulated"
"random_flight_4_bats_859",4,6789.94016810407,"simulated"
"random_flight_4_bats_860",4,6669.08851957847,"simulated"
"random_flight_4_bats_861",4,6977.87874074367,"simulated"
"random_flight_4_bats_862",4,6862.99408918842,"simulated"
"random_flight_4_bats_863",4,6920.81617260029,"simulated"
"random_flight_4_bats_864",4,6853.04352789517,"simulated"
"random_flight_4_bats_865",4,7088.08121865739,"simulated"
"random_flight_4_bats_866",4,6781.76933006808,"simulated"
"random_flight_4_bats_867",4,6905.35145755035,"simulated"
"random_flight_4_bats_868",4,6813.85068927855,"simulated"
"random_flight_4_bats_869",4,7066.24754939679,"simulated"
"random_flight_4_bats_870",4,6681.49922306892,"simulated"
"random_flight_4_bats_871",4,6916.63572948272,"simulated"
"random_flight_4_bats_872",4,6738.06057497315,"simulated"
"random_flight_4_bats_873",4,6969.50216692954,"simulated"
"random_flight_4_bats_874",4,6654.73888195749,"simulated"
"random_flight_4_bats_875",4,6814.16910581962,"simulated"
"random_flight_4_bats_876",4,6682.7808253101,"simulated"
"random_flight_4_bats_877",4,6922.34522670322,"simulated"
"random_flight_4_bats_878",4,6920.41795069538,"simulated"
"random_flight_4_bats_879",4,6968.19064295056,"simulated"
"random_flight_4_bats_880",4,6889.88136626153,"simulated"
"random_flight_4_bats_881",4,7055.69323725167,"simulated"
"random_flight_4_bats_882",4,6787.40603321005,"simulated"
"random_flight_4_bats_883",4,6900.93876953563,"simulated"
"random_flight_4_bats_884",4,6798.90136927992,"simulated"
"random_flight_4_bats_885",4,6982.07240962607,"simulated"
"random_flight_4_bats_886",4,6598.13142071542,"simulated"
"random_flight_4_bats_887",4,6823.04499360775,"simulated"
"random_flight_4_bats_888",4,6678.97373701692,"simulated"
"random_flight_4_bats_889",4,6927.7807628899,"simulated"
"random_flight_4_bats_890",4,6536.18610138246,"simulated"
"random_flight_4_bats_891",4,6685.39339172312,"simulated"
"random_flight_4_bats_892",4,6588.50900913234,"simulated"
"random_flight_4_bats_893",4,6845.43884444206,"simulated"
"random_flight_4_bats_894",4,6746.93800537762,"simulated"
"random_flight_4_bats_895",4,6784.48776411134,"simulated"
"random_flight_4_bats_896",4,6740.68238534104,"simulated"
"random_flight_4_bats_897",4,6923.85969024777,"simulated"
"random_flight_4_bats_898",4,6647.96316684812,"simulated"
"random_flight_4_bats_899",4,6751.27296965224,"simulated"
"random_flight_4_bats_900",4,6683.73946731526,"simulated"
"random_flight_4_bats_901",4,6884.27594157801,"simulated"
"random_flight_4_bats_902",4,9174.06479580939,"simulated"
"random_flight_4_bats_903",4,9015.79465000713,"simulated"
"random_flight_4_bats_904",4,7237.17030535,"simulated"
"random_flight_4_bats_905",4,7119.75295638466,"simulated"
"random_flight_4_bats_906",4,7318.33953389733,"simulated"
"random_flight_4_bats_907",4,7210.328068655,"simulated"
"random_flight_4_bats_908",4,7397.41114149683,"simulated"
"random_flight_4_bats_909",4,7369.18169050634,"simulated"
"random_flight_4_bats_910",4,7271.06909145457,"simulated"
"random_flight_4_bats_911",4,7497.14307142995,"simulated"
"random_flight_4_bats_912",4,9299.5102172487,"simulated"
"random_flight_4_bats_913",4,9144.49785140397,"simulated"
"random_flight_4_bats_914",4,7311.83329758414,"simulated"
"random_flight_4_bats_915",4,7204.66755566697,"simulated"
"random_flight_4_bats_916",4,7379.51129966097,"simulated"
"random_flight_4_bats_917",4,7317.1820514303,"simulated"
"random_flight_4_bats_918",4,7429.36758150014,"simulated"
"random_flight_4_bats_919",4,7457.38265313947,"simulated"
"random_flight_4_bats_920",4,7321.58225887447,"simulated"
"random_flight_4_bats_921",4,7605.00421478124,"simulated"
"random_flight_4_bats_922",4,7303.17743287087,"simulated"
"random_flight_4_bats_923",4,7216.5135742584,"simulated"
"random_flight_4_bats_924",4,7414.50285088713,"simulated"
"random_flight_4_bats_925",4,7300.38644429146,"simulated"
"random_flight_4_bats_926",4,7366.86990783273,"simulated"
"random_flight_4_bats_927",4,7384.83558831538,"simulated"
"random_flight_4_bats_928",4,7238.49856206646,"simulated"
"random_flight_4_bats_929",4,7452.69469820115,"simulated"
"random_flight_4_bats_930",4,7167.21907345827,"simulated"
"random_flight_4_bats_931",4,7045.37023662427,"simulated"
"random_flight_4_bats_932",4,7188.43234851027,"simulated"
"random_flight_4_bats_933",4,7108.35302087044,"simulated"
"random_flight_4_bats_934",4,7250.18115479227,"simulated"
"random_flight_4_bats_935",4,7257.92390175345,"simulated"
"random_flight_4_bats_936",4,7146.09077342327,"simulated"
"random_flight_4_bats_937",4,7377.65234347455,"simulated"
"random_flight_4_bats_938",4,3098.84935265067,"simulated"
"random_flight_4_bats_939",4,2681.34068466197,"simulated"
"random_flight_4_bats_940",4,2754.84241854027,"simulated"
"random_flight_4_bats_941",4,2839.76176993585,"simulated"
"random_flight_4_bats_942",4,3025.27748282034,"simulated"
"random_flight_4_bats_943",4,2532.06253227997,"simulated"
"random_flight_4_bats_944",4,2652.75114015832,"simulated"
"random_flight_4_bats_945",4,2745.79330099063,"simulated"
"random_flight_4_bats_946",4,3107.83460241567,"simulated"
"random_flight_4_bats_947",4,2502.96212026835,"simulated"
"random_flight_4_bats_948",4,2676.72973196718,"simulated"
"random_flight_4_bats_949",4,2696.01936239652,"simulated"
"random_flight_4_bats_950",4,2880.37621762,"simulated"
"random_flight_4_bats_951",4,2341.26377954308,"simulated"
"random_flight_4_bats_952",4,2491.30326767524,"simulated"
"random_flight_4_bats_953",4,2527.95206746059,"simulated"
"random_flight_4_bats_954",4,9027.28851785443,"simulated"
"random_flight_4_bats_955",4,8865.80925869513,"simulated"
"random_flight_4_bats_956",4,7105.39513194716,"simulated"
"random_flight_4_bats_957",4,6965.49526497216,"simulated"
"random_flight_4_bats_958",4,7171.59842766549,"simulated"
