Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	template	time	score	old.selec
1.30160629821435	1.34638118161236	ch1MPI_2020-01-28_11-29-07_0000176-1.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176-1.wav	1.30160629821435	1	Spectrogram 1	1	12240	26533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	1.32399373991336	0.178969564268475	1
11.3012597791013	11.3460346624993	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	1.30125977910126	2	Spectrogram 1	1	12240	26533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	1.32364722080027	0.178969564268475	1
31.8214139901736	31.8661888735716	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	21.8214139901736	3	Spectrogram 1	1	12240	38533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	21.8438014318726	0.109941559950504	2
17.4700561382413	17.5148310216393	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	7.47005613824126	4	Spectrogram 1	1	12240	38533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	7.49244357994026	0.259574858322307	1
23.323850130106	23.368625013504	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	13.323850130106	5	Spectrogram 1	1	12240	38266.6666666667	T2018-01-08_12-55-37_0000132.wav_22.wav-1	13.346237571805	0.27481570028274	2
36.1451964838444	36.1899713672424	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	26.1451964838444	6	Spectrogram 1	1	12240	21466.6666666667	T2018-01-08_12-55-37_0000132.wav_22.wav-1	26.1675839255434	0.382122040701642	1
39.8464742993284	39.8912491827264	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	29.8464742993284	7	Spectrogram 1	1	12240	38533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	29.8688617410274	0.662657110669936	2
14.0612805209414	14.1060554043394	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	4.06128052094141	8	Spectrogram 1	1	12240	18533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	4.08366796264041	0.651879762437313	3
22.6525950855552	22.6973699689532	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	12.6525950855552	9	Spectrogram 1	1	12240	28933.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	12.6749825272542	0.524156660890226	4
39.8277241584192	39.8724990418172	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	29.8277241584192	10	Spectrogram 1	1	12240	38533.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	29.8501116001182	0.640161095080067	5
36.8727019511229	36.9174768345209	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	26.8727019511229	11	Spectrogram 1	1	12240	21466.6666666667	T2018-01-08_12-55-37_0000132.wav_22.wav-1	26.8950893928219	0.46693756320784	6
15.3175399618605	15.3623148452585	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.31753996186049	12	Spectrogram 1	1	12240	21466.6666666667	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.3399274035595	0.119989688542589	7
15.3700403564064	15.4148152398044	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.37004035640637	13	Spectrogram 1	1	12240	24400	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.39242779810537	0.142207748547951	8
15.3775404127701	15.4223152961681	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.37754041277006	14	Spectrogram 1	1	12240	22800	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.39992785446907	0.156153189531502	9
20.9200820655414	20.9648569489394	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	10.9200820655414	15	Spectrogram 1	1	12240	19333.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	10.9424695072404	0.21700589260647	10
20.9275821219051	20.9723570053031	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	10.9275821219051	16	Spectrogram 1	1	12240	19333.3333333333	T2018-01-08_12-55-37_0000132.wav_22.wav-1	10.9499695636041	0.253730802174939	11
15.3175399618605	15.3623148452585	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.31753996186049	17	Spectrogram 1	1	12240	21466.6666666667	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.3399274035595	0.119989688542589	1
15.3700403564064	15.4148152398044	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.37004035640637	18	Spectrogram 1	1	12240	24400	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.39242779810537	0.142207748547951	2
15.3775404127701	15.4223152961681	ch1MPI_2020-01-28_11-29-07_0000176.wav	/home/m/Documentos/Github_projects/flight_coordination_thyroptera/data/raw/resample_80kHz/ch1MPI_2020-01-28_11-29-07_0000176.wav	5.37754041277006	19	Spectrogram 1	1	12240	22800	T2018-01-08_12-55-37_0000132.wav_22.wav-1	5.39992785446907	0.156153189531502	3
